x1,x2,safety
-0.6279662401816881,-0.9701340876789013,1
-0.21202658406895125,1.834377786101245,0
-0.49309155982089026,1.2722295861887631,0
-0.6377920425077579,0.8969144222329279,1
-0.9408630016527382,-0.1527528508894429,1
-0.38526471733335965,-0.3576851942353114,1
-0.9060319718432688,1.1173970891074072,1
0.22943250195519926,0.07845471105850654,0
0.4091569012525733,0.6423285552832323,0
-1.0413962029355557,0.26477192643364766,1
-0.020687404793338526,0.8487416286054517,0
-0.6777627006177389,-1.6235799836863962,1
-0.5798885972651693,-0.4895156294568528,1
0.3139915957316526,-1.3316432459605396,0
-1.8224098545052827,-1.0318243999058576,1
-1.7821767507461481,-1.1967028938472768,1
-1.9494540063991856,0.013289197215460735,1
0.08154961386984505,-1.9240280459603252,0
-0.054608122625373845,1.8558704080337765,0
0.17503037061704774,0.07585530563828469,0
0.4465458555819102,-1.789713943182444,0
-0.002103589458191113,0.7282153614470368,0
-0.8463015943676704,-0.9244477996084939,1
-0.04867705928386146,-1.5729296296462807,1
-1.7043139353276668,1.3212147438999793,1
-0.4001974466811904,-1.2083695883427032,1
-1.641616781477384,-1.5809829245614746,1
0.3616722926239597,-1.772374189584672,0
-0.6953791956248208,0.9142309741366681,1
-0.9633451500236911,0.6210849892910719,1
-1.3386109697384325,-1.9672034376557037,1
-0.06441577641445839,-1.1140778382067853,1
-0.8596241694586286,0.8187281244669982,1
-0.5789151278283788,-1.3914365811841907,1
-1.953025498909112,0.30700313250465827,1
-0.45591125731030724,-1.1473741329915708,1
-0.4697606931939464,-0.20306286075685076,1
-0.4576650078131077,1.4696922472071243,0
0.35937019628656053,-0.7896142907960559,0
-0.2954492522412915,0.743889559700925,1
-1.101230248565535,-0.2468750688687953,1
-0.9074201155016464,-1.6153789827940468,1
-0.2559220101818378,-0.5574600253927962,1
-1.8494363209268254,1.3651202653924304,1
-0.33308321138583086,1.892184969072913,0
-0.3234053259546015,1.380326682464021,0
-1.4740435973153978,-1.3510864369057973,1
-1.6776842558628666,-0.6179628062036615,1
-1.2114291226895404,1.3247526344270004,1
-1.0907230726434434,0.21558373758306182,1
-0.5745080739553008,1.1047431884576326,0
-0.9034962163441991,1.1111330664671604,1
0.4709345951480657,-1.7156483974795216,0
-1.7448879731299298,-0.6303737375959075,1
-1.4778081097629132,-0.08391397818813129,1
-1.5967262052875093,1.7808988863215518,1
-0.36722918633650403,1.5929152040640169,0
-1.3667709936505448,-0.3078720682751208,1
-0.8342230678592344,-1.6173362900523398,1
-1.388936019995993,-0.38183085247847304,1
-1.6025760408862006,0.14361333056512304,1
-1.7240621470892372,1.6175887655961252,1
-0.35917602633681645,-0.8204829314351318,1
-1.6545426216284655,-0.7645434173240506,1
-1.5085440957998664,0.5087329381913639,1
-1.0781870733475898,0.020766220285516113,1
0.05248307461983792,-1.216524163764774,0
-1.7572468105173469,-1.4210910046296825,1
0.09486226874700954,-0.042011160778613554,0
-1.7597539802650923,1.1175638256011218,1
0.4411486625334895,1.1153250062271498,0
-0.8283719958807461,1.903214749282363,0
0.4419027204758428,-0.46912720736802127,0
-0.48788620063738497,-0.432042692758956,1
-0.15184105150424587,-1.992722020877883,1
-1.9020305193641982,1.3196694607819568,1
-1.292982593558976,0.5865137762722026,1
-1.6995085969670778,1.0796884749275635,1
-1.2596495061946378,-0.11750720022078776,1
-1.70318070261439,1.6807739545634592,1
-1.20504205151506,-1.8835448086691424,1
-0.964342513713325,-1.5388752690484466,1
-1.839631259128039,-0.49593066011398745,1
-0.2688197015749503,-1.6595763675457116,1
-0.5834963644835622,-1.6484484721397124,1
-1.3365262726513865,0.26749071740218033,1
-0.6918798663332508,-1.13551192172033,1
-1.7651487231038958,0.5061408422285179,1
-0.5601337611095518,1.7175992885810327,0
0.32324049394053533,1.2955288388125168,0
-1.203577618871691,-1.0062784497847668,1
-0.3314740500907958,-1.641348295554708,1
-1.6705053439890196,1.8007698728636812,1
-0.20918198970358626,1.9779837254932993,0
-1.2764847676319973,-0.5020204021392831,1
-1.542021594982208,-0.1572909554297559,1
-0.5337176629747922,-1.4186653546797339,1
-1.949731134531266,0.8407231711107253,1
0.0723500730434079,-0.3126655725886365,0
-1.9882613095186323,1.2120605810176373,1
-0.30545865800942473,0.3091868456982816,1
